tempo_us,posicao_mm
1584000,-0.0577
1585000,-0.0577
1586000,-0.0577
1587000,-0.1272
1588000,-0.0577
1589000,-0.1272
1590000,-0.0577
1591000,-0.0577
1592000,0.0118
1593000,-0.0577
1594000,-0.0577
1595000,0.0118
1596004,-0.0577
1597000,0.0118
1598004,0.0118
1599000,0.0118
1600004,0.0118
1601000,0.0118
1602000,-0.0577
1603000,-0.0577
1604000,-0.0577
1605000,-0.0577
1606000,-0.0577
1607000,-0.1272
1608000,-0.0577
1609004,0.0118
1610000,0.0118
1611000,0.0118
1612000,0.0118
1613004,0.0813
1614000,0.0118
1615000,0.0813
1616000,0.0118
1617004,0.0118
1618000,-0.0577
1619000,0.0118
1620000,0.0118
1621000,0.0118
1622004,0.0118
1623000,-0.0577
1624000,-0.0577
1625000,-0.0577
1626000,0.0118
1627000,0.0118
1628000,-0.0577
1629000,0.0813
1630004,0.0813
1631000,0.0118
1632004,0.0118
1633000,0.0118
1634000,0.0118
1635000,0.0813
1636004,-0.0577
1637000,0.0118
1638000,0.0118
1639000,0.0118
1640000,-0.0577
1641000,0.0118
1642000,0.0118
1643000,0.0118
1644000,0.0813
1645004,0.0813
1646000,0.0813
1647000,0.0118
1648000,0.0813
1649000,0.0813
1650000,0.0813
1651000,0.0118
1652000,-0.0577
1653000,-0.0577
1654000,0.0118
1655004,0.0118
1656000,0.0118
1657000,-0.1272
1658000,0.0118
1659004,0.0118
1660000,0.0118
1661000,0.0118
1662000,0.0118
1663000,0.0118
1664000,0.0118
1665000,0.0118
1666004,0.0813
1667000,0.0118
1668000,0.0118
1669000,0.0118
1670000,0.0118
1671000,-0.0577
1672000,0.0118
1673000,-0.1272
1674000,-0.0577
1675000,0.0118
1676000,0.0118
1677000,-0.0577
1678000,-0.0577
1679000,0.0118
1680000,0.0118
1681000,0.0118
1682000,0.0118
1683000,0.0118
1684000,0.0118
1685000,0.0118
1686000,0.0118
1687000,-0.0577
1688000,0.0118
1689000,-0.0577
1690000,-0.1272
1691000,-0.0577
1692000,0.0118
1693000,0.0118
1694000,0.0118
1695000,-0.0577
1696000,0.0118
1697000,0.0118
1698000,-0.0577
1699000,0.0118
1700004,0.0118
1701004,0.0118
1702000,-0.0577
1703000,0.0118
1704000,-0.0577
1705000,-0.1272
1706000,-0.0577
1707000,-0.1272
1708000,-0.0577
1709004,-0.0577
1710000,0.0118
1711000,0.0118
1712000,0.0118
1713000,0.0118
1714000,-0.0577
1715000,-0.0577
1716000,0.0118
1717000,-0.0577
1718000,0.0118
1719000,0.0118
1720000,-0.0577
1721000,-0.0577
1722000,-0.0577
1723000,-0.1272
1724000,-0.1272
1725000,-0.0577
1726000,0.0118
1727000,0.0118
1728000,0.0118
1729000,0.0118
1730000,-0.0577
1731000,0.0118
1732000,-0.0577
1733000,0.0118
1734000,0.0118
1735000,-0.0577
1736000,-0.1272
1737000,-0.1272
1738004,-0.1272
1739000,-0.1272
1740000,-0.1967
1741000,-0.0577
1742000,-0.0577
1743000,0.0118
1744000,0.0118
1745000,0.0118
1746004,0.0118
1747000,-0.0577
1748000,0.0118
1749000,0.0118
1750000,0.0118
1751000,-0.0577
1752004,0.0118
1753000,-0.1272
1754000,0.0118
1755000,-0.0577
1756000,-0.1272
1757000,-0.1272
1758000,-0.0577
1759000,-0.0577
1760000,-0.0577
1761000,-0.0577
1762000,-0.0577
1763000,0.0118
1764000,0.0118
1765000,0.6373
1766000,1.4018
1767000,1.5408
1768004,1.4018
1769000,1.3323
1770000,0.9153
1771000,0.6373
1772000,0.6373
1773000,0.6373
1774000,0.5678
1775000,0.2203
1776000,-0.3357
1777004,-1.0307
1778000,-1.4477
1779000,-1.8647
1780000,-2.6987
1781000,-3.8107
1782000,-4.9227
1783000,-5.9652
1784000,-7.0077
1785000,-7.7722
1786000,-8.8147
1787000,-9.8572
1788000,-10.7607
1789000,-12.2202
1790000,-13.7492
1791000,-14.7917
1792000,-15.3477
1793000,-16.4597
1794000,-18.0582
1795000,-19.5872
1796000,-20.9772
1797000,-22.1587
1798000,-23.1317
1799000,-23.7572
1800000,-24.5912
1801000,-25.0082
1802000,-25.4252
1803000,-26.0507
1804000,-26.4677
1805000,-26.8152
1806000,-27.5797
1807000,-28.8307
1808000,-29.8037
1809000,-30.9852
1810000,-31.9582
1811000,-32.5142
1812000,-33.2787
1813000,-33.2787
1814000,-33.4872
1815000,-33.7652
1816000,-34.3212
1817000,-34.8772
1818000,-35.2942
1819000,-35.6417
1820000,-35.7807
1821000,-35.8502
1822000,-35.9892
1823000,-36.0587
1824000,-36.0587
1825000,-35.9892
1826000,-36.0587
1827000,-35.9197
1828000,-35.8502
1829000,-35.7807
1830000,-35.6417
1831000,-35.6417
1832004,-35.5027
1833000,-35.3637
1834000,-35.5027
1835000,-35.2942
1836000,-35.2247
1837004,-35.1552
1838000,-35.0162
1839000,-34.2517
1840000,-33.2787
1841000,-32.1667
1842000,-30.5682
1843000,-29.2477
1844000,-28.6917
1845000,-28.2052
1846000,-27.6492
1847000,-27.0932
1848000,-26.6762
1849000,-26.3287
1850004,-25.9117
1851000,-25.2862
1852000,-24.2437
1853000,-23.0622
1854000,-21.8112
1855000,-20.5602
1856004,-19.5177
1857000,-18.7532
1858000,-17.9192
1859000,-17.1547
1860000,-16.1122
1861000,-15.1392
1862000,-14.0272
1863000,-12.9152
1864000,-11.5947
1865000,-10.1352
1866000,-8.7452
1867000,-7.4942
1868000,-6.4517
1869000,-5.7567
1870000,-4.8532
1871004,-3.8802
1872004,-3.2547
1873000,-2.3512
1874000,-1.3087
1875000,-0.4747
1876000,0.4288
1877000,1.4713
1878000,1.8883
1879000,2.2358
1880000,2.5833
1881000,3.0003
1882004,3.3478
1883000,3.9733
1884000,4.5988
1885000,5.3633
1886000,5.9193
1887000,6.4058
1888000,6.8923
1889000,7.1008
1890000,7.3788
1891000,7.8653
1892000,8.2128
1893000,8.6298
1894000,9.2553
1895000,9.7418
1896000,10.0198
1897004,10.4368
1898000,10.5758
1899000,10.9928
1900000,11.4793
1901000,11.7573
1902004,12.1048
1903000,12.1743
1904000,12.3828
1905000,12.7998
1906000,13.0778
1907000,13.4253
1908004,13.6338
1909000,13.7728
1910000,13.8423
1911000,13.9118
1912000,13.8423
1913000,13.7728
1914000,13.6338
1915000,13.7033
1916000,13.7033
1917000,13.9118
1918000,14.1203
1919004,14.2593
1920000,14.1203
1921000,14.1203
1922000,14.1203
1923000,14.1203
1924000,14.1203
1925000,14.2593
1926000,14.2593
1927000,14.3983
1928000,14.6068
1929004,14.6763
1930000,14.7458
1931000,14.8153
1932000,14.8848
1933004,14.9543
1934000,14.8848
1935004,14.8153
1936000,14.6068
1937000,14.6068
1938000,14.6068
1939000,14.2593
1940000,14.0508
1941000,14.1203
1942000,14.1203
1943000,13.8423
1944000,13.5643
1945004,13.3558
1946000,13.0083
1947000,12.7998
1948000,12.5218
1949000,12.3828
1950000,12.1048
1951004,11.8268
1952000,11.7573
1953000,11.4793
1954000,11.2013
1955000,10.9233
1956000,10.8538
1957000,10.4368
1958004,10.2283
1959000,10.0893
1960004,9.8113
1961000,9.5333
1962000,9.3943
1963000,8.9773
1964000,8.8383
1965004,8.4908
1966000,8.2823
1967000,7.7263
1968004,7.1703
1969000,6.5448
1970000,5.9888
1971000,5.3633
1972004,4.8073
1973000,4.3208
1974000,3.6258
1975000,2.8613
1976004,2.3053
1977000,1.5408
1978000,0.6373
1979000,-0.5442
1980004,-1.5867
1981000,-2.4902
1982000,-3.3242
1983000,-4.1582
1984000,-4.8532
1985000,-5.4092
1986000,-6.1042
1987000,-6.7992
1988000,-7.6332
1989000,-8.3977
1990000,-9.1622
1991000,-10.0657
1992000,-10.7607
1993004,-11.6642
1994000,-12.2897
1995000,-12.9152
1996000,-13.5407
1997000,-13.9577
1998004,-14.7222
1999000,-15.5562
2000000,-16.8767
2001000,-18.0582
2002004,-19.3787
2003000,-20.4907
2004000,-21.5332
2005000,-22.5757
2006000,-23.3402
2007000,-24.4522
2008000,-25.1472
2009000,-26.0507
2010000,-26.8152
2011000,-27.5102
2012004,-28.4137
2013000,-29.5257
2014000,-30.6377
2015000,-31.5412
2016000,-32.1667
2017000,-32.7227
2018000,-33.0702
2019000,-33.0007
2020000,-33.2092
2021000,-33.6262
2022000,-33.8347
2023000,-33.7652
2024000,-33.6262
2025000,-33.6957
2026000,-33.7652
2027000,-33.9737
2028000,-34.0432
2029004,-34.1822
2030000,-34.2517
2031004,-34.0432
2032000,-33.5567
2033000,-33.2092
2034000,-33.0702
2035000,-32.8617
2036000,-32.7227
2037000,-32.7227
2038004,-32.5837
2039000,-32.6532
2040000,-32.5837
2041000,-32.5142
2042000,-32.2362
2043000,-31.6802
2044000,-31.2632
2045000,-30.5682
2046000,-29.5952
2047000,-28.8307
2048000,-28.1357
2049004,-27.3017
2050000,-26.3287
2051000,-25.5642
2052004,-24.5217
2053000,-23.7572
2054000,-22.7842
2055000,-21.8112
2056004,-20.4212
2057000,-19.2397
2058004,-17.8497
2059000,-16.5292
2060000,-15.4867
2061000,-14.5137
2062000,-13.8187
2063000,-12.9152
2064000,-12.0812
2065000,-11.2472
2066000,-10.4132
2067000,-9.6487
2068000,-8.8842
2069000,-8.1197
2070000,-7.6332
2071004,-6.8687
2072000,-6.2432
2073000,-5.6872
2074000,-5.1312
2075000,-4.3667
2076000,-3.6022
2077000,-2.6987
2078000,-2.1427
2079000,-1.2392
2080000,-0.5442
2081000,0.2898
2082004,0.9848
2083000,1.7493
2084000,2.4443
2085000,3.1393
2086000,3.8343
2087000,4.8768
2088000,5.5023
2089004,5.9888
2090000,6.4753
2091000,7.0313
2092000,7.5873
2093004,8.0043
2094000,8.3518
2095000,8.5603
2096000,8.9078
2097000,9.1858
2098000,9.5333
2099000,9.8113
2100000,9.8808
2101000,10.1588
2102000,10.4368
2103000,10.6453
2104000,10.7148
2105000,10.8538
2106000,11.2708
2107000,11.4793
2108000,11.6878
2109004,11.8963
2110000,12.0353
2111004,12.1048
2112000,12.3133
2113000,12.5218
2114000,12.6608
2115000,12.8693
2116000,12.9388
2117004,13.0083
2118000,13.4253
2119000,13.5643
2120000,13.7728
2121000,13.9118
2122000,13.9813
2123000,14.0508
2124000,14.1898
2125000,14.1203
2126000,14.1898
2127000,14.2593
2128000,14.3983
2129000,14.1898
2130000,14.1898
2131000,14.3288
2132000,14.1898
2133000,14.1898
2134000,14.1203
2135000,13.9813
2136000,13.7728
2137000,13.7728
2138000,13.4948
2139004,13.4948
2140000,13.2168
2141004,13.2168
2142000,13.2168
2143000,13.2168
2144000,12.9388
2145000,12.8693
2146000,12.9388
2147000,12.8693
2148000,12.6608
2149000,12.5913
2150000,12.3828
2151000,12.1743
2152000,11.9658
2153000,11.8268
2154000,11.6878
2155004,11.6183
2156000,11.2013
2157000,10.9928
2158000,10.7843
2159000,10.6453
2160000,10.3673
2161000,10.1588
2162000,9.8113
2163000,9.5333
2164004,9.2553
2165000,8.7688
2166000,8.3518
2167000,7.7958
2168004,7.5178
2169000,6.8923
2170000,6.3363
2171000,5.7108
2172000,5.0853
2173000,4.5988
2174000,4.0428
2175000,3.5563
2176000,3.2783
2177000,2.7918
2178000,2.3053
2179000,1.8883
2180000,1.2628
2181000,0.4288
2182000,-0.1272
2183000,-0.8222
2184000,-1.5172
2185000,-2.1427
2186000,-2.8377
2187000,-3.2547
2188000,-4.1582
2189000,-4.9922
2190000,-5.5482
2191000,-6.3822
2192000,-7.2162
2193000,-8.2587
2194000,-9.3707
2195000,-10.0657
2196000,-10.8997
2197000,-11.8727
2198000,-12.5677
2199004,-13.5407
2200000,-14.5137
2201000,-15.7647
2202000,-16.8767
2203000,-17.7107
2204000,-18.7532
2205000,-19.6567
2206000,-20.4212
2207000,-21.0467
2208000,-21.7417
2209000,-22.3672
2210000,-22.9232
2211000,-23.2012
2212000,-23.7572
2213000,-24.4522
2214000,-25.2862
2215004,-25.8422
2216000,-26.4677
2217000,-27.0237
2218000,-27.5102
2219000,-27.7882
2220000,-28.2052
2221000,-28.4832
2222000,-28.9697
2223000,-29.1087
2224000,-29.3867
2225000,-29.9427
2226004,-30.6377
2227000,-31.1937
2228000,-31.6107
2229000,-31.8887
2230000,-32.3057
2231000,-32.7227
2232000,-32.7922
2233000,-32.6532
2234004,-32.3752
2235000,-32.3057
2236000,-32.0972
2237000,-31.8192
2238000,-31.4717
2239000,-31.4717
2240000,-31.4022
2241000,-31.1937
2242000,-30.5682
2243000,-29.8732
2244000,-29.1087
2245004,-28.2052
2246000,-27.5797
2247000,-26.8847
2248000,-26.0507
2249000,-25.4252
2250000,-24.6607
2251000,-23.8267
2252000,-23.0622
2253000,-22.7147
2254004,-21.8807
2255000,-21.2552
2256000,-20.5602
2257000,-19.8652
2258000,-18.9617
2259000,-18.1972
2260000,-17.4327
2261000,-16.8767
2262000,-16.2512
2263000,-15.5562
2264004,-14.8612
2265000,-14.0272
2266000,-13.1932
2267000,-12.5677
2268000,-11.6642
2269000,-10.4827
2270004,-9.7182
2271000,-9.0232
2272000,-7.9807
2273000,-7.0772
2274004,-6.2432
2275000,-5.3397
2276000,-4.5752
2277000,-3.6022
2278000,-2.9072
2279000,-2.0037
2280000,-1.1002
2281000,-0.3357
2282000,0.4983
2283000,0.9848
2284000,1.6103
2285000,2.3053
2286000,2.9308
2287000,3.4868
2288000,3.9733
2289000,4.3208
2290000,4.7378
2291000,5.2938
2292000,5.6413
2293000,5.9193
2294000,6.1973
2295000,6.4753
2296004,6.9618
2297000,7.2398
2298000,7.5873
2299000,8.1433
2300004,8.4908
2301000,8.9773
2302004,9.2553
2303000,9.6028
2304004,9.7418
2305000,10.0198
2306000,10.2978
2307000,10.5063
2308000,10.9233
2309000,11.1318
2310004,11.4793
2311000,11.6183
2312004,11.8963
2313000,11.9658
2314000,12.2438
2315000,12.3828
2316004,12.4523
2317000,12.5913
2318000,12.7303
2319000,12.8693
2320004,12.7998
2321000,12.8693
2322000,13.0778
2323000,13.1473
2324000,13.1473
2325000,13.2863
2326000,13.0083
2327000,13.0083
2328000,13.1473
2329000,13.2168
2330000,13.2168
2331000,13.2168
2332000,13.3558
2333000,13.4253
2334000,13.4253
2335000,13.4253
2336000,13.4253
2337000,13.4253
2338000,13.4253
2339000,13.5643
2340004,13.4948
2341000,13.5643
2342000,13.4253
2343000,13.4253
2344000,13.4948
2345000,13.3558
2346004,13.3558
2347000,13.1473
2348000,12.7998
2349004,12.6608
2350000,12.3828
2351000,12.1743
2352000,12.0353
2353000,11.7573
2354000,11.4793
2355000,11.4098
2356004,11.2013
2357000,10.8538
2358000,10.5758
2359000,10.3673
2360004,10.1588
2361000,10.1588
2362000,9.7418
2363000,9.3943
2364004,8.9773
2365000,8.9773
2366000,8.6993
2367000,8.4908
2368000,8.2823
2369000,7.7958
2370000,7.5178
2371000,7.1703
2372000,6.6838
2373000,6.1973
2374004,5.9193
2375000,5.7108
2376000,5.4328
2377000,5.0853
2378000,4.4598
2379000,3.8343
2380000,3.0003
2381000,2.5833
2382000,1.8188
2383000,1.1933
2384000,0.3593
2385000,-0.5442
2386000,-1.3782
2387000,-2.0732
2388004,-2.8377
2389000,-3.6717
2390000,-4.4362
2391000,-5.2702
2392000,-6.0347
2393000,-6.8687
2394000,-7.4247
2395000,-7.9807
2396000,-8.8147
2397000,-9.3707
2398000,-9.9962
2399000,-10.5522
2400000,-11.2472
2401000,-12.0117
2402000,-12.7762
2403000,-13.5407
2404000,-14.2357
2405000,-14.7222
2406000,-15.5562
2407000,-16.2512
2408000,-16.5292
2409000,-17.2242
2410004,-18.1277
2411000,-19.1007
2412000,-19.7957
2413000,-20.7687
2414000,-21.4637
2415000,-22.4367
2416004,-23.2707
2417000,-23.9657
2418000,-24.7302
2419000,-25.3557
2420000,-26.0507
2421000,-26.5372
2422000,-27.3712
2423000,-27.9272
2424000,-28.2747
2425000,-28.8307
2426000,-29.1782
2427000,-29.3867
2428000,-29.5952
2429000,-29.6647
2430000,-29.8037
2431000,-29.5952
2432000,-29.4562
2433000,-29.1087
2434000,-29.0392
2435000,-28.8307
2436000,-28.6222
2437000,-28.4832
2438000,-28.5527
2439000,-28.4832
2440000,-28.4137
2441000,-28.0662
2442000,-27.7187
2443000,-27.5102
2444000,-27.1627
2445004,-26.7457
2446000,-26.3982
2447000,-26.0507
2448000,-25.7727
2449004,-25.4947
2450000,-25.3557
2451000,-24.9387
2452000,-24.4522
2453004,-23.8962
2454000,-23.2012
2455000,-22.4367
2456000,-22.0197
2457004,-21.3942
2458000,-20.3517
2459000,-19.5177
2460000,-18.6837
2461000,-17.7107
2462004,-16.8767
2463000,-15.9732
2464000,-15.3477
2465000,-14.3052
2466000,-13.2627
2467000,-12.5677
2468000,-11.4557
2469004,-10.6912
2470000,-9.7877
2471000,-9.0232
2472000,-8.3977
2473000,-7.7027
2474000,-7.1467
2475000,-6.5907
2476004,-5.9652
2477004,-5.1312
2478000,-4.3667
2479000,-3.7412
2480000,-3.1852
2481000,-2.5597
2482000,-2.0732
2483000,-1.4477
2484000,-0.8917
2485000,-0.4052
2486004,0.0813
2487000,0.7068
2488000,1.1933
2489000,2.2358
2490000,2.7918
2491000,3.2783
2492000,3.9038
2493000,4.5293
2494000,5.0158
2495000,5.7108
2496000,6.1278
2497000,6.4753
2498000,7.0313
2499000,7.5178
2500000,7.9348
2501000,8.3518
2502000,8.6298
2503000,8.9078
2504000,9.1858
2505000,9.3943
2506000,9.6028
2507000,9.8113
2508000,10.0198
2509000,10.1588
2510000,10.3673
2511000,10.6453
2512000,10.7843
2513000,10.9233
2514004,10.9928
2515000,11.0623
2516000,11.2013
2517000,11.4793
2518004,11.6878
2519000,11.8268
2520000,11.8963
2521004,12.0353
2522000,12.1743
2523000,12.0353
2524000,12.2438
2525000,12.3828
2526000,12.5913
2527004,12.7998
2528000,12.9388
2529004,12.8693
2530000,13.0083
2531000,13.1473
2532000,13.3558
2533000,13.4253
2534000,13.4253
2535000,13.3558
2536000,13.2863
2537000,13.2863
2538000,13.3558
2539000,13.0778
2540000,12.9388
2541000,12.7303
2542000,12.8693
2543000,12.7998
2544000,12.6608
2545000,12.5218
2546000,12.1048
2547000,12.1048
2548000,12.2438
2549000,12.1048
2550000,12.1048
2551000,12.1743
2552000,11.9658
2553000,11.7573
2554000,11.6878
2555000,11.5488
2556000,11.3403
2557000,11.2013
2558000,10.9928
2559000,10.7843
2560000,10.7148
2561000,10.5758
2562000,10.1588
2563000,10.0893
2564004,9.9503
2565000,9.8113
2566004,9.5333
2567000,9.2553
2568000,8.9773
2569000,8.6993
2570000,8.2823
2571000,8.0043
2572000,7.3788
2573000,6.8228
2574004,6.2668
2575000,6.0583
2576000,5.5718
2577000,5.0158
2578000,4.4598
2579000,3.9038
2580000,3.2783
2581004,3.0003
2582000,2.5833
2583004,1.7493
2584000,1.1933
2585000,0.6373
2586000,-0.0577
2587000,-0.5442
2588000,-0.9612
2589000,-1.5172
2590000,-2.1427
2591000,-2.6987
2592004,-3.1852
2593000,-3.8107
2594000,-4.3667
2595000,-4.8532
2596004,-5.4787
2597000,-6.2432
2598000,-6.8687
2599000,-7.7027
2600000,-8.2587
2601000,-9.1622
2602004,-9.8572
2603000,-10.8997
2604000,-11.8032
2605004,-12.5677
2606000,-13.4712
2607000,-14.3747
2608000,-15.1392
2609000,-16.0427
2610000,-16.6682
2611000,-17.4327
2612004,-18.0582
2613000,-18.6837
2614000,-19.3092
2615000,-20.0737
2616000,-20.6297
2617004,-21.1857
2618000,-21.7417
2619000,-22.4367
2620000,-22.9232
2621000,-23.2012
2622000,-23.4792
2623004,-23.9657
2624000,-24.1742
2625000,-24.3827
2626000,-24.5912
2627000,-24.8692
2628000,-25.3557
2629004,-25.7032
2630000,-25.9812
2631000,-26.2592
2632000,-26.5372
2633004,-26.8152
2634000,-26.9542
2635000,-27.0932
2636000,-27.3017
2637000,-27.5102
2638000,-27.6492
2639000,-27.8577
2640000,-27.8577
2641000,-27.6492
2642000,-27.6492
2643000,-27.3712
2644004,-27.0932
2645000,-27.0237
2646000,-26.4677
2647000,-26.1897
2648000,-25.7727
2649000,-25.1472
2650000,-24.5912
2651000,-24.1047
2652000,-23.6877
2653000,-22.9232
2654000,-22.2282
2655000,-21.3942
2656000,-20.8382
2657000,-20.0737
2658000,-19.3787
2659000,-18.6837
2660000,-17.7802
2661000,-17.2242
2662000,-16.7377
2663000,-16.1122
2664000,-15.4867
2665000,-14.9307
2666000,-14.3052
2667000,-13.6102
2668000,-12.7067
2669000,-12.1507
2670000,-11.5252
2671000,-10.8997
2672000,-10.4827
2673000,-9.9962
2674000,-9.2317
2675000,-8.3977
2676000,-7.7027
2677000,-7.0077
2678000,-6.4517
2679000,-5.6872
2680000,-4.9922
2681000,-4.2277
2682000,-3.2547
2683000,-2.6987
2684000,-2.0732
2685000,-1.3087
2686000,-0.5442
2687000,0.2203
2688000,0.7763
2689000,1.4713
2690000,2.0273
2691000,2.6528
2692000,3.2783
2693000,3.7648
2694004,4.2513
2695000,4.7378
2696000,5.2243
2697000,5.5023
2698000,5.6413
2699000,6.1278
2700000,6.4058
2701000,6.7533
2702000,7.1008
2703000,7.3093
2704000,7.5178
2705000,8.0043
2706000,8.0738
2707000,8.3518
2708000,8.8383
2709000,9.0468
2710000,9.4638
2711000,9.8113
2712000,9.8808
2713000,10.1588
2714000,10.3673
2715000,10.5758
2716000,10.8538
2717000,11.1318
2718004,11.1318
2719000,11.2013
2720000,11.4793
2721000,11.4793
2722000,11.6183
2723000,11.7573
2724000,11.8268
2725004,12.0353
2726000,12.1743
2727000,12.2438
2728000,12.3828
2729000,12.3133
2730000,12.3133
2731000,12.3133
2732004,12.4523
2733004,12.2438
2734000,12.1048
2735000,12.2438
2736000,12.3133
2737000,12.2438
2738000,12.2438
2739000,12.1048
2740000,12.1048
2741000,12.1743
2742000,12.0353
2743000,12.0353
2744004,12.3133
2745000,12.2438
2746000,12.3133
2747004,12.2438
2748000,12.2438
2749000,12.3133
2750000,12.1048
2751000,12.0353
2752000,11.7573
2753000,11.5488
2754000,11.4098
2755000,11.4793
2756000,11.3403
2757004,11.1318
2758000,10.9928
2759004,10.9233
2760000,10.7148
2761000,10.5063
2762000,10.2978
2763000,10.0198
2764004,9.8113
2765000,9.5333
2766000,9.3943
2767000,9.0468
2768000,8.6993
2769000,8.2823
2770000,8.0738
2771004,7.6568
2772000,7.4483
2773000,7.1703
2774000,6.8228
2775000,6.5448
2776000,6.1278
2777000,5.9193
2778000,5.7108
2779000,5.5023
2780000,5.0158
2781004,4.5293
2782000,4.2513
2783000,3.7648
2784000,3.0698
2785000,2.5138
2786000,2.0273
2787000,1.4018
2788000,0.8458
2789000,0.2203
2790000,-0.6832
2791000,-1.3782
2792000,-1.9342
2793000,-2.4207
2794000,-3.3242
2795000,-4.0192
2796000,-4.5752
2797000,-5.2702
2798000,-6.1737
2799000,-6.7297
2800000,-7.4247
2801000,-8.2587
2802000,-8.7452
2803000,-9.5097
2804000,-10.1352
2805000,-10.5522
2806004,-11.0387
2807000,-11.5947
2808000,-12.2202
2809000,-12.9847
2810004,-13.6797
2811000,-14.2357
2812000,-14.7917
2813000,-15.4867
2814000,-16.1817
2815000,-16.6682
2816000,-16.8767
2817000,-17.2242
2818000,-17.9887
2819000,-18.8922
2820000,-19.4482
2821000,-20.2127
2822000,-20.4907
2823000,-20.9772
2824000,-21.6027
2825000,-22.3672
2826000,-23.0622
2827000,-23.6182
2828000,-23.7572
2829000,-24.1047
2830000,-24.6607
2831000,-24.9387
2832000,-25.1472
2833000,-25.4252
2834000,-25.4947
2835000,-25.7727
2836000,-25.8422
2837000,-25.7727
2838000,-25.7727
2839000,-25.7032
2840000,-25.6337
2841000,-25.6337
2842000,-25.5642
2843000,-25.4252
2844000,-24.9387
2845004,-24.6607
2846000,-24.3132
2847000,-23.8267
2848000,-23.4792
2849000,-23.1317
2850000,-22.9232
2851004,-22.5757
2852000,-22.3672
2853000,-22.0197
2854000,-21.4637
2855000,-20.9772
2856000,-20.6297
2857000,-20.3517
2858000,-19.9347
2859000,-19.5872
2860000,-19.1007
2861004,-18.5447
2862000,-17.9887
2863000,-17.4327
2864000,-16.8767
2865000,-16.1817
2866000,-15.3477
2867000,-14.6527
2868000,-14.0967
2869000,-13.3322
2870000,-12.2202
2871000,-11.8032
2872000,-10.8997
2873000,-9.9267
2874004,-9.1622
2875000,-8.5367
2876000,-7.8417
2877000,-7.2857
2878004,-6.5212
2879000,-5.6872
2880004,-4.9922
2881000,-4.5057
2882000,-4.0192
2883000,-3.3937
2884000,-2.9072
2885000,-2.4902
2886000,-2.2122
2887000,-1.5867
2888000,-0.8222
2889004,-0.3357
2890000,0.0813
2891000,0.5678
2892000,1.3323
2893000,1.8883
2894000,2.4443
2895000,2.9308
2896000,3.1393
2897000,3.6258
2898000,3.9733
2899000,4.5293
2900000,5.2938
2901000,5.7108
2902000,6.1278
2903000,6.4753
2904000,6.8228
2905000,7.3093
2906000,7.8653
2907000,8.0738
2908000,8.4213
2909000,8.6298
2910000,8.9078
2911000,9.1163
2912000,9.3943
2913000,9.6723
2914004,9.6723
2915004,9.8113
2916000,10.0198
2917000,10.2283
2918000,10.4368
2919000,10.5758
2920000,10.5758
2921004,10.7843
2922000,10.8538
2923000,10.8538
2924000,10.9928
2925000,11.2013
2926000,11.3403
2927000,11.5488
2928000,11.7573
2929000,11.8963
